Trial,S0_A1,S0_A2,PRw1,PRw2,PRw3,PRw4
40,0,1,0.5279931250820683,0.6689717067733875,0.5269988169903058,0.3940951406891683
41,0,1,0.5130478669888493,0.6848462508189497,0.5552733924114103,0.38887248482813475
42,1,1,0.5615977199118617,0.7198054273640084,0.5308378220922852,0.4009834979295112
43,0,0,0.5542379682801738,0.7373910307790326,0.5184537723542038,0.39417804213757424
44,0,1,0.608364102935074,0.7211948382209359,0.5570328783652181,0.40321307274229184
45,0,0,0.5719402670140155,0.7481339667789397,0.5753743444709357,0.3876817851360387
46,1,1,0.5932508598800218,0.7469014571580712,0.5514337496729101,0.4319232188890578
47,0,1,0.5878434562731474,0.7492086778492704,0.5627115956999207,0.4336178988031543
48,0,1,0.5853595453365669,0.7312788101197418,0.5490568005124117,0.40505094041749184
49,0,1,0.5751429223472517,0.7344644267294993,0.5280831693402419,0.4068372177264821
50,1,1,0.578614031685836,0.7267935542561417,0.5097628498657443,0.41741173253088276
51,0,1,0.537022932431851,0.7375063916775877,0.5354770586620033,0.39908320695440125
52,0,0,0.4833750909709071,0.7427512981643988,0.5005480174024495,0.40195611424871824
53,0,0,0.4702358156010124,0.7279689186055613,0.5264876241636827,0.34531522155001015
54,0,1,0.5037760364298051,0.7499739562931353,0.539471433447701,0.36701131116852487
55,0,0,0.46487315704438975,0.7483813755979961,0.5197123472194594,0.39768537808765364
56,0,1,0.4549143060938311,0.7119103834344717,0.5463695086858515,0.4078214685322252
57,1,1,0.45155538511952287,0.694238999308717,0.5524429107202384,0.4158869189589052
58,1,0,0.43491005676423244,0.7213674450556063,0.5842146893516436,0.42987234578829286
59,0,1,0.43246014018232537,0.7436633285735601,0.5813147242626373,0.473088142406241
60,0,1,0.4620977668620422,0.7100053260853665,0.5405536095166423,0.4618027482490842
61,0,1,0.4673259756697956,0.6955876544079393,0.525933054787099,0.47769666886097184
62,0,0,0.4368679767821449,0.6986181914014793,0.5201083906612535,0.4814631669231833
63,1,1,0.4771548234209698,0.7135357218207886,0.5327853631977723,0.5204908495235978
64,1,1,0.49426782768912964,0.6641166681900101,0.5765314096131637,0.4739390817295611
65,0,1,0.47105076300848464,0.6531071204054152,0.5268216994337805,0.47299463623393934
66,1,1,0.49785395105230046,0.6888056317702144,0.5299372155914321,0.488116030423517
67,1,0,0.5033810356788176,0.7463468972251893,0.5068693947308263,0.49875018470791904
68,0,0,0.48492750217919084,0.7202138037465009,0.5125550911675993,0.48237888789452665
69,0,0,0.5292338557096844,0.7036652641316108,0.5407411731315513,0.47510553607721256
70,0,1,0.5147978427129292,0.6992112944916923,0.5937750242773941,0.47316820458409214
71,1,1,0.5125704766970868,0.7343546226553966,0.5720420372078673,0.48598078406656003
72,1,1,0.4991060344659895,0.7244266728123475,0.5618463258778065,0.5261589206679638
73,0,1,0.47596213408975274,0.7204579363519642,0.5361122234661834,0.571227642085552
74,0,1,0.4941642102698036,0.72671615145772,0.49942068248624055,0.5984814443232518
75,0,1,0.5352833946220442,0.680687643413257,0.49918047668820986,0.5917557767590916
76,0,1,0.5315478497582058,0.6608739742296481,0.47821681702501084,0.5484498368136529
77,0,0,0.47006769953176997,0.6787448976817062,0.49407990616849745,0.5275277176420347
78,1,1,0.44509643784378106,0.6472775768115012,0.5289219190140995,0.5030246228779794
79,1,1,0.47527750649550454,0.6774853145956817,0.5314202236781234,0.4633991491927947
80,0,0,0.49146157092864956,0.6603706424338837,0.5188705564794132,0.42664929067299534
81,0,1,0.4990304788692087,0.6320739371548139,0.5298898059446769,0.47604300618746176
82,0,0,0.49479193274718,0.6362432381125337,0.4874535601031753,0.4989059425664168
83,0,1,0.5538281502342065,0.6544345393070251,0.48512344071001096,0.5124262051651856
84,0,1,0.5339849274483632,0.6420719004790895,0.47442831731042556,0.5185180059161614
85,0,1,0.5386810101189498,0.6469609723401325,0.43677051178587095,0.5235019493570425
86,1,0,0.538514555600345,0.6671295826248342,0.4245133556248188,0.5387322694567838
87,1,1,0.5202089524739769,0.6618648980093016,0.4259437174882018,0.5168540112704237
88,1,1,0.4974582051387454,0.6521161789386244,0.39192994305785744,0.506550393827908
89,0,1,0.48176744978991476,0.6568339339875147,0.38428046227847784,0.4834302961343721
90,0,1,0.48074333832203026,0.6590712467777342,0.42964922224996627,0.43751139950124945
91,0,1,0.4895997807830385,0.6973032187532652,0.40677823321600426,0.3986151907686752
92,0,1,0.48642375136870325,0.6931478107666407,0.3781515873462379,0.41438043131365887
93,0,0,0.42724488088894785,0.7077941565906918,0.3806633375233191,0.40443840868893727
94,0,0,0.378495402751733,0.7384892125061899,0.38555784325309533,0.3975973087597212
95,1,1,0.35000262927707626,0.7085812474490616,0.3623204552716463,0.386614838062389
96,0,1,0.34533721447728966,0.6700735904376212,0.3883763779714228,0.36602759897050235
97,0,1,0.38505375392601715,0.6553998904758229,0.43393710878493413,0.40024914742815704
98,0,0,0.4253404753192753,0.6862084816093346,0.4149644333979541,0.3896919914710261
99,0,0,0.4319866197612731,0.7186722199322145,0.37269109022877794,0.4102584711908873
100,0,1,0.4283285296320857,0.69263344956833,0.42620632775848866,0.4200061701436988
101,0,1,0.4076839411907525,0.6905535474128508,0.41853023914921605,0.4432029779176226
102,0,1,0.42577278960708564,0.7016134997249718,0.4276746454289425,0.4515270846652506
103,1,1,0.4072016712574044,0.7039422273708095,0.40000784026651737,0.4089133511242773
104,0,0,0.4032670757409297,0.6668463240064817,0.42888226600050106,0.4100037713017619
105,1,0,0.41526574170543373,0.6645381251842115,0.4059966134898592,0.3911588511564303
106,0,1,0.4149473295216243,0.6565834572051298,0.41342481180895513,0.4188643758849069
107,0,1,0.4092094338052831,0.684240990059489,0.4288652095855307,0.40342563034645085
108,0,1,0.4306124970821127,0.6326546550976042,0.39881869011633864,0.3888345977239935
109,0,0,0.44618450685285654,0.6417652393851431,0.408302631538875,0.4270831206307244
110,0,1,0.4866946622694247,0.6369684739779201,0.4207592878591753,0.40338194253443577
111,0,1,0.5419520137433009,0.6242789680420543,0.40435145048856336,0.370474278338664
112,0,1,0.5242738116389177,0.5872348316484013,0.39767323236150454,0.3684512252328635
113,1,1,0.4926432631335987,0.5948481634413423,0.3638832907919548,0.3539003026377702
114,0,1,0.49613306535487633,0.5873504495403883,0.3512938166608496,0.34428197754544054
115,0,0,0.5135004544856796,0.5939597898723934,0.3959043295536802,0.3670967495923688
116,0,1,0.5146503449173506,0.554133746232772,0.3765427907272836,0.3520672834236728
117,0,0,0.528589121188805,0.5443606589576978,0.3669741054311845,0.30686562096774644
118,0,1,0.5460442266569342,0.5872625986064589,0.35736303387444723,0.2777226924843673
119,0,0,0.5617259035648646,0.6237485157855539,0.32268657675014817,0.3171629487840128
120,0,0,0.5384703557522318,0.5912628089359082,0.35626735250861274,0.3275254585052142
121,1,1,0.5468487062939452,0.5780220454947677,0.36356736550607344,0.3384478817692128
122,1,1,0.5537276202802686,0.5691572779533385,0.35148144752865085,0.3320677541816761
123,1,1,0.5454901783258428,0.5886261511352698,0.3423574021299329,0.374813011549158
124,0,1,0.5883773801219606,0.5633610106340923,0.39376351274866395,0.39246804951485786
125,1,1,0.5747036341659966,0.5585907488985281,0.3968303725491679,0.3687395284281498
