Trial,S0_A1,S0_A2,PRw1,PRw2,PRw3,PRw4
28,0,1,0.46613683115660964,0.2742006459885197,0.37001312470494735,0.5520864527200414
29,1,1,0.46611839569599944,0.2534510584634077,0.3589866605009756,0.6336077893302499
30,0,1,0.4973357931509952,0.28670555990100677,0.3397020632329092,0.6063501216452724
31,0,1,0.48487720373930354,0.2519563726587,0.312403617823701,0.6219108142279767
32,0,1,0.5173687355392834,0.2615490330363498,0.2817738173164258,0.5880389146371244
33,1,1,0.5089374305929006,0.26746174059894584,0.3228660555822462,0.5249501029516008
34,0,1,0.5247143166376981,0.26395015523261395,0.33269745740859025,0.4849427565010668
35,0,1,0.5122422169270654,0.2577213163694051,0.3063665208194613,0.5181403476666314
36,0,1,0.5090600732722752,0.26355319991619985,0.3260334633019356,0.5217518637604647
37,1,0,0.49460247977489047,0.25499690595461466,0.3097250518847642,0.5289083117426521
38,0,1,0.5026550426471168,0.2607515149669112,0.3125077035637399,0.5221378404982394
39,1,1,0.475082856415299,0.2753707078276405,0.30555319117306795,0.5211360823092214
40,1,1,0.5387587115750342,0.270921192600118,0.301234396106618,0.5281444446356842
41,0,1,0.5498324722516016,0.2610363352829796,0.2770828438387812,0.5256432488653068
42,0,1,0.5935444375250883,0.2709641228116256,0.2521263883428765,0.5050640965307722
43,0,1,0.5936033032721052,0.2654306838398688,0.3116393050362482,0.5128421753792269
44,0,0,0.6236881998286692,0.303379090640132,0.3264093706098612,0.5093876492255164
45,0,1,0.6347321321208022,0.29192063587509365,0.31983308366690366,0.5341349070638428
46,1,0,0.6076551400987171,0.25810512450088857,0.31436671106490965,0.5202138296477914
47,0,1,0.5581530698581904,0.29664787639376644,0.3059165290934498,0.5329548246784142
48,0,0,0.5602607882707666,0.2861256128031968,0.29861752786635326,0.45450624758763086
49,1,1,0.53739481929532,0.2825007310672791,0.2947801410333443,0.4669771951875916
50,0,0,0.5429049057746657,0.31355845966696017,0.27343222654261523,0.45399488144614253
51,0,1,0.5538188124077881,0.31913057173799797,0.2810241980260063,0.4995120463036403
52,1,1,0.5248047446270538,0.33099159770188435,0.2661901636664587,0.4874188359007238
53,0,0,0.5408562398507926,0.2893220668037329,0.2570845679941627,0.49898272683526523
54,0,1,0.5729810657163825,0.28569721585785657,0.2841268722250719,0.5126422132170259
55,0,1,0.5553873287996673,0.30966944807971425,0.3156269068823048,0.5030019673754572
56,0,1,0.5416940888647637,0.30822920526383285,0.36174101537788006,0.4837604835927685
57,1,1,0.5837477795683426,0.30815212747443305,0.3910721309273193,0.500982312531769
58,0,1,0.5921722036280765,0.2727440516135151,0.4170344077259895,0.5060591317846052
59,1,1,0.6079632655176715,0.30035174664933834,0.3835076228988806,0.5411313006995185
60,0,1,0.5952129743203645,0.3190717730130871,0.42762787927871043,0.5152972888737891
61,0,0,0.5366787593790359,0.32142101353053765,0.4466422288587273,0.5056789389304296
62,0,0,0.5663809049443795,0.3395321147680939,0.4171575186452072,0.4742346740373015
63,1,0,0.5850618552494045,0.35231366037531653,0.43240462961192194,0.4703429448762993
64,0,0,0.5785253535852812,0.3424137633088616,0.43149631336768723,0.46802171217018945
65,0,1,0.5547634592006204,0.3870558218403333,0.4341744411395825,0.47990839518861245
66,0,0,0.5643285219526976,0.39980479594809754,0.4356780567883586,0.4134613247900771
67,0,1,0.6125661845940314,0.4066001417930558,0.40917937786670744,0.4120491056378523
68,1,0,0.6529766672906769,0.4294621737570501,0.42022766040865334,0.44609911508116906
69,0,1,0.6299726052561188,0.38462701486439554,0.41830132881956383,0.4268183254592135
70,0,0,0.6440866515466966,0.4029159074048499,0.44143064692755224,0.3892848596860767
71,0,1,0.6406794750375481,0.38063282034018237,0.43058243464363705,0.40903938690722724
72,0,1,0.628961697005735,0.3590154718673608,0.40910322786120756,0.4286338396974685
73,1,0,0.6689888091175069,0.37506753056519493,0.3717934294136632,0.42875523813428695
74,1,1,0.6466227812959845,0.3832168742577945,0.3741269456023205,0.4344559624771442
75,0,1,0.6164228444314716,0.43215165272195394,0.3422911901633147,0.437816317223009
76,0,1,0.5877060824077321,0.4657673683548112,0.30576475555266186,0.4666789710506546
77,1,1,0.5692699575062752,0.46121024416391976,0.3263069090601439,0.4324398871189305
78,0,1,0.5531767213130092,0.4413905845525734,0.31799270959682324,0.45279571391979023
79,0,1,0.5159628107796512,0.4345699255651583,0.3112403456146428,0.5100602715434323
80,1,0,0.5501491790980442,0.4297793857785547,0.3008041288873995,0.4653002462061012
81,0,1,0.5369289192986322,0.3940718091839534,0.28497234146659123,0.4607782880205198
82,1,1,0.48566610534902677,0.38733967051664,0.30632576998998623,0.48250848417922343
83,0,0,0.5407358228514422,0.3926750604684306,0.2890792949219849,0.46274490249319905
84,0,0,0.5396763479901816,0.3675182449957091,0.2768906412339532,0.5061536801222366
85,0,0,0.521029832297206,0.3671927141124089,0.28947768765276893,0.4964284463327259
86,1,1,0.5763601720584839,0.380265327497227,0.2528193503382127,0.4948726771573475
87,1,1,0.5537604774283356,0.36720340208613444,0.2675020671574929,0.4912009934828186
88,1,1,0.6075675413554783,0.3824931878227929,0.2595644397456459,0.43650386761014054
89,0,0,0.6112498544381026,0.39131326001326544,0.2545659869956252,0.43125288268842255
90,0,1,0.6370589427703875,0.34960140764935754,0.2529275274663177,0.4604501912373685
91,0,0,0.6570420505527731,0.3091769736108291,0.2677831972163341,0.47003139429211804
92,0,1,0.6235166597589271,0.36111347907057134,0.25970644251903235,0.5125043904896809
93,0,1,0.6111294731211454,0.35436647932121235,0.27920779954015856,0.5286302193759852
94,1,1,0.6354746045727376,0.38751353719497883,0.2891111321411172,0.5668509521188093
95,0,1,0.6573634572747423,0.36082020982656043,0.27417529252418693,0.5414575628629974
96,0,1,0.664504236140905,0.3568226977544195,0.2787690345280473,0.5389605721040248
97,0,1,0.616482406083047,0.3515427468291476,0.2761200989505059,0.49181167650544144
98,0,1,0.6039669624344324,0.33546633948193155,0.3003296344448872,0.47801782798146697
99,0,1,0.603275327021507,0.34221947795795105,0.3244249822977027,0.46371253496951786
100,0,0,0.5819843066520418,0.3250940775931468,0.32270236766292154,0.4462919792025391
101,0,0,0.5586391840536385,0.31096785960288126,0.3211067847448642,0.44069369611314435
102,0,1,0.5469593384774448,0.3360642097819326,0.28799524040134333,0.45323199564949745
103,1,0,0.5621600767426107,0.3469884238370607,0.2547101741513122,0.4261167575350838
104,0,1,0.5480122761725842,0.33735695659109444,0.26453449073915714,0.49096751175596387
105,0,1,0.5218267496070933,0.3361703666940898,0.28487139734011,0.45012274838921656
106,0,0,0.4876512998673295,0.3642628657504766,0.3017254682037169,0.4445273705524499
107,0,0,0.5086668329456739,0.384742835968962,0.3121938408908724,0.5048338799072345
108,0,1,0.5349719608586138,0.4421085559928649,0.34034009445052993,0.49975428839352365
109,1,1,0.5308396766873018,0.44275869842603216,0.33768429558779967,0.4797674013232432
110,1,1,0.5261942723967519,0.40132511172387825,0.32622561018048496,0.47130748023975083
111,0,0,0.5352059428658804,0.411139645959308,0.3845154417004335,0.49448352179813837
112,1,1,0.5396155481076462,0.4178417942970331,0.39219878913018374,0.5093610185081383
113,1,0,0.562236330031341,0.4548509654465367,0.43372640591838707,0.5058743876174442
114,0,1,0.5945742694941022,0.4772399046598889,0.44988661107832867,0.5402987815389556
115,0,1,0.6084086110880433,0.5130377435811724,0.5065624245629994,0.5647176847264869
116,0,1,0.566839999603756,0.5066764855075883,0.4753195958933342,0.5788410190617767
117,0,1,0.607588496891998,0.49288040097352803,0.445474457491857,0.6107541840081476
118,0,1,0.610646306740702,0.5467886332274285,0.42154628023260987,0.6225505610688158
119,0,0,0.6110714683771755,0.5768055960366902,0.366596593697039,0.6098907121094974
120,1,1,0.6142214733015932,0.5762927371685342,0.34623506895082373,0.6109886276697186
121,1,1,0.5758468525850241,0.6084054177389683,0.3663367241032383,0.6165943296801775
122,0,1,0.5693998843678403,0.6085114208800104,0.37959885164584034,0.670508532410807
123,1,1,0.6002612005882377,0.6100217954811381,0.39671686471781326,0.6835516650342272
124,0,1,0.601087504262816,0.6095704529328726,0.397324491712257,0.7272712566375923
125,1,0,0.5849637364771367,0.6175935277374153,0.4144500105943631,0.7330412725623232
