Trial,S0_A1,S0_A2,PRw1,PRw2,PRw3,PRw4
45,0,1,0.3615167344340517,0.6093120677027525,0.6293001624924617,0.6397927799518833
46,1,0,0.34283193638031745,0.5877673208885665,0.6472569705241569,0.6424462440848427
47,1,1,0.32688248360412053,0.575067206412545,0.641306469844644,0.6670575167633247
48,0,0,0.3409778337641755,0.5580024457510409,0.6629046983947432,0.6804600251277181
49,0,1,0.3509106390713552,0.5340569634550671,0.6780923034341986,0.7422430402248061
50,1,1,0.35992605271201683,0.49367046445810114,0.7113694194226626,0.7237686591025884
51,0,1,0.36526720462416407,0.5107589887039967,0.7311791120635084,0.7313231977641418
52,0,1,0.3483719519137418,0.46696755417448776,0.736076416874901,0.7141086421880594
53,0,1,0.37712944035371954,0.44313726326255637,0.7134552344800762,0.7196335121653017
54,0,1,0.3404586947379626,0.4461992016088293,0.7421369565690887,0.7471144595304544
55,0,1,0.3500822558908163,0.4150175370458694,0.7338505283728238,0.7294725021677038
56,1,1,0.36976869970262755,0.41487855117222144,0.6911301238783671,0.7411257661296697
57,0,1,0.3619896730757389,0.3590034655076147,0.6653959431859876,0.739171133069315
58,0,1,0.32172617906406953,0.3616871038833291,0.6506485432539116,0.7253535083371623
59,0,1,0.31614602379424284,0.4167810036400571,0.6978251861097761,0.7239543526774722
60,1,1,0.32941078508886085,0.41371916663702096,0.6615253856698724,0.7454675179451649
61,1,1,0.30955123244668037,0.4244800337933106,0.634972451635738,0.7233264341806885
62,0,1,0.2812298472191145,0.4286313104962557,0.6427698938385505,0.7174795491173077
63,0,0,0.2847331936711224,0.4513788374458002,0.69549370299516,0.7393406797461857
64,0,1,0.2829825895498089,0.4193475319687806,0.6439755672609642,0.748845189601887
65,0,1,0.32263211381630597,0.39156820705485534,0.5959658817669159,0.7384303511140234
66,1,1,0.3262492009822386,0.3879975822045933,0.6074614484223301,0.6767045034983098
67,1,1,0.3666551497071833,0.4285743169597872,0.5638265885007183,0.6441592950782883
68,0,0,0.3650542092490166,0.4594214626939999,0.5665440328257033,0.5924473741265092
69,1,0,0.38661880548317445,0.43271255336185654,0.5504350727268225,0.5840645121756063
70,1,0,0.3790084911860766,0.43785455971952747,0.5345609091282768,0.5881742976316492
71,1,1,0.3450393779841265,0.43886844583939283,0.5665956136701787,0.5892237239100339
72,0,0,0.3745505733294374,0.44814875579631275,0.5641721399393635,0.5986759951069767
73,0,1,0.3989868653631379,0.46402761008678245,0.5948321502589158,0.6022335392353337
74,1,1,0.3847097306974237,0.4846934700304862,0.5977823171461232,0.5972142206351589
75,0,1,0.40906342811866575,0.4754663095071178,0.5898770836710379,0.6167076366926086
76,1,1,0.3851913432653417,0.4724658512014822,0.6361264305159589,0.613849103017035
77,1,1,0.36707978698091526,0.5347930483071625,0.5935050349885475,0.5692163048216375
78,0,1,0.363160114472988,0.5027367716986104,0.6313137822055519,0.5989659403283255
79,0,1,0.3484188091937672,0.5261714309938007,0.603939233019355,0.6131779373231959
80,0,1,0.3470403131235664,0.536127189243599,0.5778722725354819,0.6211723277577725
81,0,1,0.337370603953486,0.5215052063429897,0.569986292985867,0.5993017177462987
82,0,1,0.35894619428931507,0.49852061858261454,0.5422080912152034,0.6039849785609451
83,0,0,0.3416880757959608,0.47097249479511083,0.5793226738007631,0.5703599800223106
84,0,1,0.3524800310815227,0.4411323118590188,0.5859857069533774,0.5730731535503244
85,0,1,0.34929404971715067,0.39711513821457467,0.5864982152284844,0.5814085367882007
86,1,1,0.3900045938822115,0.38071716843646497,0.5957765705729483,0.543415173148647
87,1,1,0.39487571788740083,0.40471811276121744,0.5766713177946818,0.5572888162623783
88,1,0,0.38529487620548036,0.4313847914358635,0.5608933745058482,0.5477676302845631
89,1,0,0.40658759679406725,0.42141802247960697,0.6012597073723559,0.4903764506551462
90,0,1,0.3907012648184621,0.3997682807654781,0.6460415749955627,0.5305546175139861
91,0,1,0.39898226378908724,0.4084233417408879,0.6351832411306387,0.5190165200946104
92,0,1,0.38675964352608716,0.3971108185385509,0.7029623563150071,0.5000210439761186
93,1,1,0.3884363379424962,0.348023607837115,0.7245466785007686,0.5034913996593866
94,0,1,0.3516878688303299,0.3954552862438741,0.7399723584640495,0.5225098657767177
95,1,0,0.36167193444479384,0.40120781031851555,0.7235258862564842,0.5522088869950207
96,1,0,0.36801223484598256,0.4207234582484497,0.7123447302751248,0.5788111755101727
97,1,0,0.3476671527648401,0.4219325299947074,0.7306551468984133,0.6065431409824257
98,0,1,0.34797465923820525,0.44975467025672894,0.7316775009082614,0.6121333246382252
99,0,0,0.3426361912533075,0.45318134484460226,0.743266391811117,0.5926472951425032
100,1,0,0.33151703766426494,0.4239342506492729,0.7471312933817114,0.5970968239039739
101,0,1,0.3241717674123135,0.39015114762619396,0.7429736083908102,0.582442922043884
102,0,1,0.3039091989476075,0.41802440008712227,0.7172888694955916,0.5887472172390847
103,1,1,0.3125574524263813,0.4102924534282389,0.7288032857070342,0.583311691610948
104,0,1,0.29216574677659646,0.4253693410780135,0.7470172529224282,0.5682109305924296
105,0,1,0.2614362327233568,0.3639424906637453,0.7355427898865847,0.5712561817771584
106,0,1,0.26358448660733763,0.3775949743248525,0.7132320750876604,0.5946560480986943
107,0,1,0.2656043628407191,0.35477336266230936,0.730063274089999,0.5808542161416888
108,1,1,0.26597898912375273,0.3067583621112672,0.711195832816093,0.5551114767266454
109,0,0,0.26979933097264364,0.3220070116552044,0.7341576601246794,0.5681824418482144
110,0,1,0.25734290947755795,0.30769663771671973,0.7408736917485302,0.5811050278314714
111,1,0,0.28870422335399437,0.31422733146004467,0.6802769389073344,0.6042787125601776
112,1,1,0.25719817515634924,0.34433698739578145,0.6462404296629994,0.6121936343646481
113,0,1,0.2636116210153864,0.35098705398757973,0.6595178034811536,0.5569263685643315
114,0,1,0.2520714228968926,0.31306297055506394,0.6511633520844176,0.5198312962934675
115,1,0,0.2725206255961229,0.3076768892308759,0.66127805036083,0.4998955925960499
116,1,1,0.2559208108394356,0.3308495457299288,0.667754549094926,0.49349495073653743
117,1,0,0.2574627558066091,0.35675605854297926,0.6430982212434071,0.4486902938758634
118,0,0,0.26779878291995035,0.3646171604628561,0.6522442443528437,0.4092729594978914
119,1,0,0.30123887091652224,0.35374857854894487,0.7068919666352196,0.39062256675896423
120,0,1,0.28905804515663125,0.36886274416870857,0.6640115841754514,0.3842476795553588
121,0,1,0.30460501082579616,0.32755123036704054,0.669571967455777,0.3773253868253168
122,0,0,0.2951625201303258,0.2593132362158216,0.7008731709236983,0.4196453980014787
123,0,1,0.30098349086824827,0.2786907230991665,0.7078004191709734,0.4018580505672112
124,0,0,0.33368697147531373,0.310595521858658,0.6931296437936959,0.3957427465881371
125,0,1,0.2696367572778158,0.32499579664128797,0.6737324225663011,0.4259632192242424
