Trial,S0_A1,S0_A2,PRw1,PRw2,PRw3,PRw4
48,1,1,0.322449108561834,0.72602659065529,0.586538819710729,0.2550317712574297
49,0,1,0.31293676549418076,0.6909517807222236,0.5816442646905438,0.26149086872301275
50,1,1,0.3431183883756609,0.6732521839913296,0.5819220531122994,0.2622080501302168
51,0,0,0.3723094284769702,0.7008697569883267,0.5847776903266133,0.2557766572197922
52,0,0,0.40494692901872836,0.7243508309455325,0.5724162402521299,0.2696070918216768
53,0,1,0.3941616136423469,0.7222645057288699,0.602369853672148,0.257299544634528
54,1,0,0.4262749769486062,0.7490359774731085,0.6358400371150025,0.2782268472926587
55,1,1,0.3999295021952687,0.7134240697853702,0.6515854714632826,0.290534063585718
56,1,0,0.36108495700555726,0.7433773315538352,0.6502001831817482,0.2831881558624811
57,1,1,0.3605914684095848,0.7198851256655646,0.6167518614192993,0.28960794822558567
58,0,0,0.37621137651566006,0.7055712678753222,0.6479120846142045,0.2837936708064149
59,0,1,0.35724616862040653,0.686294871556082,0.6405221554583361,0.2936852642994344
60,0,1,0.35731318097658743,0.6853161732353454,0.6540429408046696,0.25788344999621604
61,1,1,0.32530594605349356,0.7146028495475807,0.66628377550019,0.2598099780891669
62,1,1,0.3450289009145473,0.6922108476634792,0.6928910417038646,0.25335580121669465
63,0,1,0.3749108154816593,0.7213581458515993,0.690104305846567,0.2526983213729615
64,1,0,0.36587760808654435,0.7023040832467264,0.7436840874971432,0.25922022975926573
65,1,0,0.4030813283060775,0.7054767493013318,0.7197651578096277,0.26254522102074324
66,1,0,0.37833831810182816,0.6949592942585119,0.700421000101965,0.2608540552295841
67,0,1,0.3918219131909799,0.7137078154631207,0.6941592157275793,0.264246399159375
68,0,1,0.3582261842921108,0.7122467889133127,0.6894336537871706,0.2647766236491606
69,0,1,0.3506791907417311,0.7467806255374497,0.6560706963819485,0.28342658262460646
70,1,1,0.3183523865511834,0.7192903954404734,0.6771118873207342,0.28181954556304023
71,0,1,0.3186778974375018,0.7335543377083524,0.6642752514749914,0.2646310314051549
72,0,1,0.27761624567386756,0.72243217262511,0.6986034461048309,0.2653446504947902
73,0,1,0.3223286999871115,0.7373426614829591,0.6583635689087046,0.26192841705202347
74,0,0,0.3295558836872657,0.6862239042041253,0.670668627543293,0.29476280228083324
75,1,0,0.3126415793948584,0.6854557119176974,0.6159867150879197,0.3013925216018307
76,0,0,0.30300068285277837,0.715499334726892,0.6191355589181656,0.28686673006186536
77,0,0,0.32154309658959573,0.7108651154325375,0.5978610426083533,0.3161582603379152
78,1,0,0.3172772591385993,0.7206498384211635,0.615372943552635,0.343234763227174
79,0,1,0.2968622845050821,0.7206849979929416,0.6491392085772758,0.37708872493135165
80,0,1,0.3075920737840935,0.7313103742729506,0.6203123121591356,0.41293298456171673
81,0,1,0.32991426680785624,0.7474136516292269,0.6044427489542701,0.43422382121742303
82,0,1,0.306724045400388,0.6887336616811606,0.6081508057305042,0.4868295955850491
83,0,1,0.3234581327831337,0.7130145096737459,0.609757917216762,0.5091513471930167
84,0,1,0.3222437157618323,0.7338158834986275,0.6382032012419422,0.5022038625562105
85,1,1,0.3163529049815491,0.7298718648547464,0.6245105205999547,0.556640988405795
86,0,1,0.3136318069907646,0.7180458288837894,0.6477045571165028,0.5934629678469727
87,0,0,0.34660295446199374,0.6971068020476633,0.5876374937510614,0.5852584037238763
88,0,0,0.33213578887656436,0.6930146179238671,0.5883436801129726,0.628049555583242
89,0,1,0.3421544918686826,0.7183809577756337,0.6238421926194199,0.6754062141231805
90,0,1,0.3874454662219085,0.7199337802035625,0.65184982694668,0.6505409968128892
91,1,1,0.3582202195340034,0.7368024492168678,0.6604786301735944,0.6213081930179326
92,1,1,0.3603301597140312,0.7300406812737253,0.6688531879389278,0.5963465951940639
93,0,0,0.3629701867922292,0.7152679214679738,0.6848607711316795,0.5681413240348666
94,1,1,0.36958333217412465,0.6947931826027611,0.6769420785215887,0.5472647869176991
95,0,1,0.3950466878134644,0.6929353490613209,0.6709633318180199,0.5517982873859845
96,0,1,0.39065073412607626,0.7025597697892201,0.6490711894456654,0.5725878454304458
97,1,1,0.38600926282243214,0.6820078922911096,0.6334100302388657,0.6010274772742235
98,0,0,0.3565600289483327,0.6742954499676275,0.6184490105445349,0.5962820928587964
99,1,1,0.32134450811561893,0.6456679916443306,0.6653351922474607,0.5808640157820804
100,0,0,0.3548065526906646,0.6119571446196304,0.7021807695331888,0.6110251933152272
101,0,1,0.36585572895141716,0.610844619541752,0.7264732755935418,0.627674001287485
102,0,0,0.36341795423372775,0.5902138868902383,0.6938162017930675,0.6315702815139331
103,1,0,0.3879681474772249,0.578854499961693,0.7183973928665016,0.6381751501392507
104,0,1,0.33613094802954846,0.5826889214647235,0.7453188863599975,0.7001018897569136
105,0,1,0.3138022209451316,0.546957205415127,0.7391414337034022,0.6855559634862372
106,0,1,0.27798260608300634,0.560470216686904,0.7283308898438726,0.6864796725603027
107,1,1,0.3149489370954044,0.5381343325565756,0.6841861912355787,0.7148124889737292
108,0,1,0.3156763422542991,0.5391267933912176,0.6816918321297635,0.682134131827495
109,0,1,0.3182721276036687,0.5232466569323782,0.6415365046991959,0.662061308459412
110,1,0,0.3562553988619267,0.513018964822604,0.6369486051807335,0.615085096849279
111,0,0,0.3687708452988064,0.5420047402356161,0.6111426467942577,0.6028092337930705
112,0,0,0.37327504269134326,0.5543306525433868,0.5887879985230369,0.6046321466619012
113,0,1,0.3953663634692128,0.5228807324451032,0.615948001453561,0.5885174850573164
114,1,1,0.3453137741801826,0.5175179711812121,0.5893257131515646,0.5402557168862857
115,0,0,0.3585293011903831,0.5214078085958315,0.5837291169008424,0.5446820382154397
116,0,0,0.3812189913928495,0.4754271324059058,0.6137768921936325,0.551349049168752
117,0,0,0.3794973792972276,0.47708639292634075,0.5696336103315714,0.5712808058930224
118,0,1,0.357079316202239,0.4585486843034117,0.6040740883867155,0.558658192407662
119,0,1,0.3340578400337741,0.4875984672482645,0.5905516802472567,0.5878574077072386
120,1,0,0.3170870615792644,0.4931710144414837,0.5563735639653643,0.5548932196016227
121,1,1,0.31182367752976126,0.4624413643637595,0.5658829320795423,0.5288240199953749
122,0,1,0.3468387509371318,0.46191879298211036,0.5648282495363344,0.5647815832785559
123,0,0,0.37183445452775654,0.4808289522211418,0.5465417733584348,0.5983427205372789
124,1,0,0.38571944943400305,0.4771342360131822,0.5625611645675899,0.6036111145865246
125,1,0,0.38596691586696374,0.4731594918836045,0.5595502000138317,0.5718094874904686
