Trial,S0_A1,S0_A2,PRw1,PRw2,PRw3,PRw4,Rw1,Rw2,Rw3,Rw4
97,0,0,0.4857522011288934,0.6388792859014286,0.6603131811897096,0.5251800902387995,1.0,0.0,1.0,1.0
98,0,0,0.48799949667263576,0.6459303176135652,0.686165973632107,0.5222068858854482,1.0,0.0,1.0,1.0
99,0,1,0.4846540683107106,0.6600699167804022,0.6909471344179579,0.5571200326259124,1.0,0.0,0.0,0.0
100,1,0,0.44060651329489414,0.6384596163088105,0.7034718842215698,0.5670751961134983,0.0,0.0,0.0,0.0
101,1,1,0.46212336795896247,0.6279380708795788,0.7239969967422838,0.5635216804442459,0.0,1.0,0.0,1.0
102,0,0,0.47535351452119357,0.6026657801647769,0.694249650558824,0.5420543310230347,0.0,0.0,1.0,1.0
103,0,0,0.5143121695621438,0.6030936643262913,0.6954874223020379,0.549760555497112,0.0,0.0,0.0,1.0
104,0,0,0.5112644184134142,0.5965275647650168,0.6962544960750949,0.5530442057350303,1.0,0.0,1.0,0.0
105,0,0,0.5512210584679712,0.5711930187515508,0.6991770857510905,0.5457917882665644,1.0,1.0,1.0,1.0
106,0,1,0.5804464903168158,0.5192905499803988,0.6860181751799282,0.51507135244165,1.0,1.0,1.0,1.0
107,0,1,0.610975047142959,0.5094445479911925,0.7331900759765007,0.5640290359916689,1.0,1.0,1.0,1.0
108,0,1,0.6790855049656259,0.524143133155983,0.7302662751045214,0.5961537204584918,1.0,1.0,1.0,1.0
109,0,1,0.7097339486146564,0.5153392820451023,0.748429602002765,0.5631106020189179,0.0,1.0,1.0,1.0
110,0,1,0.7232552864211779,0.5009355485213681,0.7420009672103474,0.5736252423320407,1.0,1.0,0.0,1.0
111,0,1,0.6914908578172841,0.5085167417359935,0.747283862560942,0.5770820181225877,0.0,0.0,1.0,1.0
112,1,1,0.7269629182610767,0.4969129809945204,0.7326162306393931,0.5912043518701375,1.0,1.0,1.0,0.0
113,1,1,0.7213228203044009,0.5070579949487741,0.7193459235767324,0.5524273055014776,0.0,1.0,1.0,1.0
114,0,1,0.7370205161995743,0.5333449162622953,0.7470628272439842,0.5452802043338303,1.0,1.0,1.0,1.0
115,0,0,0.7164670697180504,0.5324949315207709,0.7431994284914005,0.5680781109863478,1.0,0.0,1.0,1.0
116,1,1,0.7364105677177339,0.5107972000095726,0.7448223048051562,0.581915889269696,1.0,1.0,1.0,0.0
117,1,1,0.7338254687700454,0.4545119346253026,0.7232897186174256,0.5991664243389141,1.0,0.0,0.0,1.0
118,0,0,0.7351519820787477,0.42424129073839834,0.7044213223217307,0.5966265382483278,1.0,0.0,1.0,1.0
119,0,1,0.7273331863274073,0.4216282116849189,0.7137638583376442,0.5789424804384449,1.0,0.0,1.0,0.0
120,1,1,0.7237959876290988,0.40970744423350547,0.7372909989362418,0.579026628195281,1.0,1.0,1.0,1.0
121,1,0,0.7060559187373453,0.45948741676601357,0.7212982063931828,0.5342459222548459,0.0,0.0,0.0,0.0
122,0,1,0.6868054576080338,0.4651379465651085,0.7133286775082768,0.5441568103467633,1.0,1.0,0.0,1.0
123,0,1,0.7226610814349717,0.4658953646930351,0.6767059421327609,0.5488044739331353,1.0,0.0,1.0,0.0
124,0,0,0.7499700123808306,0.49035223506020914,0.6730244927744135,0.5310806004614774,1.0,1.0,1.0,1.0
125,0,1,0.7241915577817051,0.4408981560011467,0.6397152271683514,0.5541892658365618,0.0,0.0,0.0,1.0
