Trial,S0_A1,S0_A2,PRw1,PRw2,PRw3,PRw4
114,1,1,0.6762964901732587,0.701492383315837,0.5656517176663594,0.4552215771354852
115,0,1,0.6712985520174093,0.707868294812075,0.5426839849927476,0.42078284895829543
116,0,1,0.6696038368595901,0.7295570589423639,0.49193809788821663,0.413559064996349
117,0,0,0.6662269240316487,0.7312734117298164,0.4874317188110664,0.43702630522142455
118,0,1,0.6385685939870435,0.7191382259407404,0.49160787496896735,0.40281549432013736
119,0,1,0.6035734865445543,0.731462228029425,0.4734187048770925,0.4008586736642011
120,0,1,0.623939290510561,0.7275741832252646,0.5089603660127968,0.3762084681035827
121,0,1,0.5911609969441699,0.7476371690892838,0.530198024109987,0.304994208595643
122,0,1,0.590365266897378,0.7491157436771944,0.576969020043099,0.3233400330855699
123,1,1,0.5796275274194904,0.708047108995439,0.6041425451251021,0.3001164025733423
124,0,1,0.5988594446149708,0.7372882559717365,0.6025873763930123,0.3043267832586935
125,1,1,0.6538613913754858,0.7317252749857428,0.5288827367194706,0.31543822485053363
