Trial,S0_A1,S0_A2,PRw1,PRw2,PRw3,PRw4,Rw1,Rw2,Rw3,Rw4
63,0,1,0.4459617186723829,0.578014115902269,0.5362944417416374,0.3038218019466223,0.0,1.0,0.0,1.0
64,0,1,0.4669732687654031,0.6209849125078784,0.6039042802327026,0.2945982251967574,0.0,0.0,1.0,1.0
65,1,0,0.44709744187803013,0.6013411004592601,0.5743129621648125,0.2783419816480863,0.0,1.0,1.0,1.0
66,0,1,0.4214500813937822,0.6347579767009421,0.5888042455878278,0.25252208246867314,0.0,1.0,0.0,0.0
67,0,1,0.452268403787653,0.6435611671770908,0.5729142576675386,0.2974990893319451,1.0,1.0,0.0,0.0
68,1,0,0.44648264456376346,0.6744773941006803,0.5628681583243236,0.2659382574045155,0.0,1.0,0.0,0.0
69,0,1,0.437635385377936,0.7055091562968995,0.5252840415540859,0.25178949738185347,0.0,0.0,1.0,0.0
70,0,0,0.4269711794466105,0.6609449659973166,0.5451993074574472,0.29043444232252597,1.0,1.0,0.0,0.0
71,1,1,0.3933522878420379,0.6990446142443727,0.541869316964322,0.31256719765664315,1.0,1.0,1.0,0.0
72,0,1,0.391609051630739,0.7075378037143392,0.5674898918830047,0.3076526895511747,1.0,0.0,0.0,0.0
73,0,1,0.39400031268676505,0.7013674188929593,0.595957829239842,0.3141126836850475,0.0,1.0,0.0,0.0
74,0,1,0.41256889287596166,0.7105107493044663,0.6199082114685345,0.29921741746700964,1.0,1.0,0.0,1.0
75,1,1,0.38438983276051564,0.7197256058393859,0.6204037527894128,0.3075644360223753,1.0,1.0,0.0,0.0
76,0,1,0.3738776815648442,0.7041335583972558,0.6263664776058916,0.3064086020239799,0.0,1.0,1.0,1.0
77,0,1,0.3584667860327342,0.6627139084768159,0.6091396192403693,0.2779468019573025,0.0,0.0,1.0,0.0
78,0,1,0.37818270391801445,0.6323441150238791,0.5962626489008859,0.3028812225010824,1.0,1.0,1.0,1.0
79,0,1,0.34708727158176256,0.6158629490735765,0.6009131211613158,0.328628897167876,0.0,0.0,0.0,0.0
80,0,0,0.34242733530498143,0.6264790702778695,0.6257438372917516,0.3259279403842677,0.0,0.0,1.0,0.0
81,0,1,0.37115548106505414,0.6570078190826757,0.6765460532814171,0.2761019519946845,0.0,0.0,1.0,0.0
82,0,1,0.3839924628479362,0.6791822839088045,0.6849582868369802,0.25647448466747563,0.0,1.0,1.0,0.0
83,0,1,0.3987350893271989,0.6542884860981969,0.7157722061882577,0.27631567875591173,0.0,1.0,0.0,0.0
84,1,0,0.36694988924174277,0.6441775436740013,0.7344243129067164,0.2877114191066761,1.0,1.0,0.0,0.0
85,1,1,0.3810330336493281,0.6482469067924388,0.7271111751584148,0.2763846046264432,0.0,0.0,0.0,1.0
86,0,0,0.41207483827289537,0.5892353423333305,0.7254598690023684,0.3166085986748412,0.0,1.0,0.0,0.0
87,0,1,0.43557195572851526,0.6015112407557293,0.6828688961057108,0.32949525250906286,0.0,1.0,1.0,0.0
88,1,1,0.45555349259465433,0.5829500936030566,0.6792919799611501,0.37080745023791256,0.0,1.0,0.0,1.0
89,1,1,0.45311788884350856,0.5725814160784781,0.6600149005257209,0.35383033173508643,1.0,1.0,1.0,1.0
90,0,1,0.4750291472058436,0.5290755124010128,0.6914790669452336,0.31992488695184,1.0,0.0,1.0,0.0
91,1,0,0.4702184048136377,0.5242048509464565,0.6732149620160854,0.36464822149009773,0.0,1.0,1.0,1.0
92,1,1,0.45332980797982586,0.5489614381845214,0.6615883694216407,0.3327739291599335,0.0,0.0,1.0,0.0
93,1,0,0.4876891942811258,0.5737400466144926,0.71525418647469,0.30978632388604244,1.0,0.0,1.0,0.0
94,0,1,0.48209135737296066,0.5744629138040195,0.7365345388982545,0.30461517900540724,1.0,1.0,0.0,1.0
95,0,1,0.441612286165578,0.600086232539411,0.715932685744678,0.31302420424643934,1.0,0.0,1.0,0.0
96,0,1,0.46199464800480555,0.6623949590583741,0.7163969331087273,0.352622767222708,1.0,0.0,1.0,0.0
97,0,0,0.4899596775116992,0.6249904720976869,0.7190819312636173,0.28446514726747585,1.0,1.0,1.0,0.0
98,0,1,0.4417275045179603,0.636285799809215,0.7365419274331654,0.3065828945459637,1.0,1.0,0.0,0.0
99,1,1,0.4601495049610381,0.6554645288303665,0.7446492242348279,0.27415478293579976,1.0,1.0,1.0,0.0
100,0,1,0.4384611086176553,0.6637534448487069,0.7468402322623677,0.2909281508352138,0.0,0.0,1.0,1.0
101,0,1,0.45458668035257205,0.6783326518729895,0.7405328852037878,0.2657109812501502,0.0,1.0,0.0,0.0
102,0,0,0.45545234951328273,0.6449944341914806,0.7258028279860703,0.30524238968782735,0.0,1.0,1.0,0.0
103,0,0,0.423883647876579,0.6367106783694854,0.7269258582716481,0.3090436861924877,0.0,1.0,1.0,0.0
104,0,1,0.4169437730058322,0.6493065443206465,0.682535950780433,0.29707164449173284,0.0,1.0,1.0,1.0
105,0,1,0.4092004673561554,0.6610762407033403,0.65799390062452,0.298302282896722,0.0,1.0,1.0,1.0
106,0,1,0.42936957737732506,0.6735291762461914,0.6921205859277874,0.2542991578344672,0.0,0.0,1.0,1.0
107,1,0,0.4338186088058129,0.6942528075796727,0.6837949218547549,0.2684583811984951,1.0,0.0,0.0,0.0
108,1,1,0.4476746097703169,0.6938736911995276,0.7122893817903266,0.2549116445511441,0.0,1.0,1.0,1.0
109,1,1,0.3988169619715349,0.6505038175290965,0.6689434596767779,0.27895973415612507,0.0,1.0,1.0,0.0
110,0,1,0.38664293084619494,0.6917179172465545,0.6640139612385229,0.3108809350180515,1.0,1.0,1.0,0.0
111,0,1,0.406877047267679,0.6336385828116394,0.6857515583732787,0.2733745455120419,1.0,0.0,0.0,0.0
112,1,1,0.41705220879662525,0.6673668245499481,0.6949447673602571,0.3034620469334631,0.0,1.0,1.0,1.0
113,0,1,0.3981850310626244,0.6847072497547144,0.6962723364634985,0.3255737787305862,0.0,0.0,1.0,1.0
114,1,1,0.3603638744387237,0.702844282351191,0.6983040597975194,0.371135456599313,0.0,0.0,1.0,0.0
115,1,0,0.3761894753664333,0.6329498306982604,0.7285369579533376,0.3917405239251416,1.0,1.0,1.0,0.0
116,1,1,0.37165854306150653,0.638102629102725,0.7229456846906056,0.37906254748667667,0.0,1.0,0.0,0.0
117,0,0,0.3281993473404549,0.6644313299117347,0.7308148071861272,0.38793001795127136,0.0,1.0,1.0,1.0
118,0,1,0.3311290912897319,0.641580492265086,0.738739219701153,0.3631503677104112,0.0,0.0,1.0,1.0
119,1,1,0.3054909553825072,0.6327557399373612,0.7312430410353158,0.3474253841784222,0.0,1.0,1.0,0.0
120,0,1,0.27556416352040297,0.6511353842714374,0.7479604173807349,0.3771258839353885,1.0,0.0,0.0,1.0
121,0,1,0.32585587017472695,0.6714146242739232,0.7443693010679812,0.35847398030940025,1.0,1.0,0.0,0.0
122,1,1,0.32296807062117805,0.6639274150324616,0.698628996170237,0.4142148059018033,0.0,0.0,0.0,0.0
123,0,1,0.3159141595016952,0.6877417222693181,0.672484296978319,0.37348863162014667,1.0,1.0,1.0,1.0
124,0,0,0.31003912443184817,0.6688119215461453,0.6809192471072324,0.38767652604119784,0.0,1.0,1.0,1.0
125,1,1,0.31746882262780485,0.6896012324617421,0.6846014193797286,0.40545837486298664,0.0,0.0,1.0,0.0
