Trial,S0_A1,S0_A2,PRw1,PRw2,PRw3,PRw4
27,0,1,0.37070386359626467,0.6309090375957553,0.7098391033651751,0.4580086977904107
28,0,0,0.3808121982202337,0.6251786235830352,0.7367973335963782,0.4355537118065592
29,1,0,0.397378369679742,0.6401315456606427,0.7073379084164606,0.4039895215792794
30,1,1,0.39947847248033447,0.6100446009810438,0.6992053563946066,0.40663436656074525
31,0,1,0.37216816530921376,0.6345044579424759,0.6879160617283234,0.4292670409338477
32,1,0,0.3936443404621151,0.6888684288210924,0.6709944268125736,0.4738488080782376
33,0,1,0.4020983294878862,0.6800673177357525,0.6827723200026045,0.49311893932666867
34,0,1,0.3843164317263319,0.7350539783982432,0.6736953455037898,0.5326246975248289
35,0,0,0.42276679548756324,0.7372435303954024,0.6938798365659008,0.5133754500723083
36,1,1,0.4178073067599621,0.738298077167568,0.7179089660211734,0.5069678429337895
37,1,0,0.4288248588288542,0.7452311187779349,0.7139357610078783,0.5278523580338316
38,0,0,0.4257801685524923,0.7393222953421198,0.7033507345821928,0.5321656698155522
39,1,0,0.4558100566938649,0.7465837302954195,0.7165827540149002,0.5529718522207486
40,1,1,0.444318391354064,0.7382371750634347,0.6873655432838177,0.5681114318013463
41,1,1,0.4415704964101735,0.7420743171965939,0.7087773386883348,0.5489878578896434
42,0,1,0.4230747191539267,0.7420791307156398,0.6887118409970789,0.541389960546453
43,0,1,0.4173130724869024,0.7277998974680034,0.6715251974510648,0.5454015200328398
44,0,1,0.38505302422488413,0.745005130711963,0.6875321636178044,0.5380371147335123
45,0,1,0.3919847419281024,0.7154680690646629,0.6579442152836965,0.5302678603740566
46,0,1,0.3431654637835544,0.6974525438208167,0.653880621906345,0.550072579712524
47,1,1,0.31136109400523226,0.7175763817177961,0.6744421942554703,0.5482874005341202
48,1,0,0.2764948217569587,0.745372092277651,0.6422855390353681,0.5601263364279605
49,1,0,0.2762977291483378,0.7408988925337378,0.6627082082693185,0.6060371673360118
50,0,1,0.310452183093342,0.7145810290920507,0.6493327593623451,0.600705771442399
51,0,1,0.33443639277513715,0.7068523629960572,0.6380168371959559,0.5989433523053663
52,1,1,0.31289323335492647,0.7305605589916315,0.6344186316181765,0.597590969340279
53,0,0,0.3111006211617994,0.6918299901577981,0.6068930290205059,0.5772444103697518
54,0,1,0.29592715804335573,0.7197929362306322,0.6219743594777742,0.5909454544523737
55,0,1,0.3123624083428282,0.7444478678806361,0.6486948011866694,0.5788572659300005
56,1,1,0.2825918166022018,0.7385367781451013,0.6341191528322717,0.5989368082227461
57,0,1,0.2716272343279462,0.711844365220147,0.6423314766829904,0.5945482762090201
58,0,1,0.31418614446138554,0.7365055364681218,0.6562637011507688,0.5766379809203122
59,1,1,0.31876046577898176,0.7499929518180214,0.6854031540619945,0.5721836349841258
60,0,0,0.28648437235159335,0.7049219206047931,0.7075216492999178,0.5538126301287849
61,0,0,0.31088690409409436,0.7177872110203554,0.7072174982669586,0.5614351440333547
62,0,1,0.285008827295727,0.731315327192154,0.6911354767170574,0.5468790761454133
63,0,0,0.2736816560916052,0.7482631054950499,0.7243565944392534,0.5532348959428166
64,1,1,0.29677253564936823,0.7387340225764867,0.7052233914836695,0.5359289117806261
65,0,1,0.31833624607042005,0.7410295596311788,0.7206702225067981,0.5655553987360642
66,1,0,0.3701729730444297,0.710262468170027,0.7047338402483452,0.5768663859787644
67,0,0,0.32907482408929467,0.7249009849369416,0.6821808029517361,0.570919845724332
68,0,1,0.34382614338963613,0.7270299030062185,0.6302113465346814,0.5620177171550859
69,0,1,0.3514034619137625,0.7117218261947421,0.5991471117067412,0.5271298426674896
70,0,1,0.3574287869547983,0.7235646573122397,0.6049151089037951,0.5204624999851724
71,0,1,0.36242839214887745,0.7267670025972452,0.608294553280465,0.5192497909873088
72,0,1,0.38917927503944866,0.7258820937875915,0.6426806915790167,0.51421960910852
73,0,1,0.4081045083611089,0.7272406340716377,0.6548396630046381,0.512180502366135
74,0,1,0.4332858241415706,0.659887693348494,0.7058131784171048,0.4874675955034534
75,1,1,0.4240075489104247,0.6221048652263996,0.6660406605345804,0.47980546716403094
76,0,1,0.426534842035032,0.6718320164591982,0.6547237342978076,0.49761744766603005
77,0,1,0.4087772999585035,0.6825607429465891,0.6684160543424003,0.5057524723516779
78,0,0,0.40281938088146796,0.702045395431182,0.64939035796484,0.4629968875681094
79,1,0,0.43135196874739956,0.6857883851360006,0.6294757429617577,0.455194559688179
80,0,0,0.45355193199319793,0.6831348565856358,0.661346659054327,0.46031629068920604
81,0,1,0.4433239432135899,0.6905688484929339,0.6619388865281488,0.4524579495524193
82,0,1,0.4192046013224873,0.6554351646119125,0.6770298942970686,0.44113608436985663
83,0,1,0.4172337061412258,0.6811430344127067,0.674129052101111,0.45346663643525814
84,1,0,0.41506068577793925,0.665732881866181,0.6503288060274544,0.42509245117002104
85,1,1,0.4314018058817236,0.6324289607560126,0.6935798792659275,0.40206003794707573
86,0,1,0.45086292426238994,0.6521160018803478,0.661816169330597,0.3925086781647894
87,0,1,0.46255659838785956,0.6669854577627654,0.6412001902106623,0.39441702967900266
88,0,0,0.47312667182115825,0.7144163199432941,0.708249581139837,0.3834570971158135
89,1,1,0.43349814352055493,0.6885617034682887,0.6848693555258238,0.4067535761449397
90,0,0,0.45301187196966014,0.662380420337633,0.6545550592032054,0.3964417687310822
91,0,1,0.46432312987078006,0.6151629168062883,0.6560540068604764,0.3911145478278562
92,0,1,0.46608837858170465,0.6224686353064628,0.6850935924563334,0.3327978366308549
93,0,1,0.41704311528341415,0.6608911307715565,0.6806225604963005,0.3241421873741227
94,0,1,0.38707034347383573,0.6378145957145982,0.6776347819603596,0.30965079451590255
95,0,0,0.3720362474962347,0.6498902344684411,0.6457567400102046,0.33445570492359755
96,0,1,0.3716749162539576,0.6776984295240607,0.6217682831066086,0.33795784737517814
97,1,1,0.39943781264867,0.6400793174023656,0.6145034178011857,0.3114201450096396
98,0,1,0.3950628360042518,0.629745100207791,0.6034238315551138,0.29805441718789005
99,0,1,0.4042173662434595,0.6438092407214153,0.5941145660058329,0.25402839334769767
100,1,1,0.39758706736563676,0.704317946820766,0.5543240925517593,0.2697058749297026
101,0,1,0.40877064806900854,0.6885190610728973,0.5634687853391072,0.31937217318501526
102,0,1,0.40711589392440145,0.701786907786301,0.5907329708668327,0.2900115226704933
103,0,0,0.4102419573893373,0.7005812706185358,0.631674240512978,0.26815027090102134
104,1,0,0.4245922831258534,0.7002343191080165,0.5996520042913452,0.3049701267339293
105,1,0,0.4517383321752525,0.6859789914140363,0.6066089008878032,0.3281402018428425
106,0,1,0.45412076131866946,0.6813989717773489,0.6208598034563232,0.30876469861290456
107,0,1,0.42707217552979315,0.7330903436928695,0.601100862456213,0.3057184145812462
108,0,0,0.3996491381440854,0.748424438576841,0.5869082643680715,0.30873985776528245
109,0,0,0.4076133072646648,0.7384285602334897,0.6132622694734821,0.2987512540106505
110,0,1,0.4034719146147654,0.7464871751236524,0.6414648508525016,0.3298348432116453
111,0,0,0.38760784576485213,0.7209050240046195,0.6274975221544804,0.33443873232470805
112,0,0,0.38372580238798404,0.7308257586908755,0.6562126468942987,0.3004466187123871
113,0,1,0.3996998778512127,0.6799530048043154,0.6994259242409085,0.3265784869305245
114,1,0,0.37003545208152533,0.6809829565771812,0.6770015448992298,0.2979981450818824
115,0,1,0.37047913910888436,0.6729006739039585,0.699013301135945,0.31999887047426295
116,0,0,0.37005700488323023,0.6424009880126627,0.7207723925245841,0.29752991481063173
117,0,1,0.4115158240920128,0.6817163909075368,0.7272592305571325,0.29405144150286905
118,1,1,0.4553044700387874,0.6406393720424365,0.6812332642571246,0.2705841396270348
119,0,1,0.4310200793285451,0.6521915491547244,0.6765747713627133,0.2515075269060736
120,0,0,0.4727733213450353,0.6366928110566665,0.6731817773923839,0.2749066583260832
121,0,1,0.5063144654254791,0.6353303604548645,0.6264764313574916,0.26173841697878464
122,1,0,0.5883214875357641,0.6660946216772836,0.6195364681735431,0.2501203727493117
123,0,1,0.6051202645180063,0.6314514419831824,0.597705751350282,0.27389134111633145
124,0,1,0.5955669032057134,0.63062688315763,0.6235493981647385,0.28229779530269483
125,1,1,0.577883448237798,0.6144584428825219,0.6622605039884975,0.300661360143439
