Trial,S0_A1,S0_A2,PRw1,PRw2,PRw3,PRw4
67,0,1,0.4338198225802946,0.5370875966232355,0.36967678602338344,0.6560664499596379
68,0,1,0.48753883090155553,0.548793675596242,0.38494477477414546,0.6538248096308581
69,0,1,0.48571861240300135,0.5574745730182463,0.34894104814955496,0.6679097293490035
70,0,1,0.5552807346884809,0.5768265908136736,0.3200274649927292,0.6818414720669291
71,0,1,0.5955496707793866,0.5813236212139734,0.3196024125937217,0.674783075704033
72,0,1,0.5779528001246406,0.6114150926696437,0.33087323513971434,0.6700267175680331
73,0,1,0.5552759998167257,0.6144373384701498,0.28674093043310656,0.6832799208944311
74,0,1,0.5603181406078737,0.6282220887570038,0.30583932833863814,0.7188046829186738
75,1,1,0.5887980442374753,0.6524664612474005,0.2911912670721104,0.698201720008486
76,1,1,0.550396025073616,0.7271133420814794,0.29552837349570577,0.6970339627051456
77,1,1,0.5290817808628125,0.7160759005547029,0.3237829030770552,0.7051446606221757
78,0,0,0.5669862836488517,0.7399441184122889,0.3114484852038515,0.7152989111514677
79,0,1,0.552648646536561,0.7312226735557827,0.28791863400793294,0.6988527508354007
80,0,0,0.5321914753092205,0.7420994771450209,0.27104447881973337,0.6688386024858428
81,0,1,0.5329943413166024,0.7099616007270324,0.32566468914857605,0.6817024453687687
82,0,1,0.5720923771770274,0.7070023583640482,0.3327757974832349,0.6529376245868324
83,1,1,0.5880898313254368,0.6772138418876699,0.3056512668817215,0.6580309026585731
84,1,1,0.6103258689156826,0.664425120538843,0.3405900985232677,0.6464218696356584
85,0,0,0.5887347802154755,0.6602608704038956,0.35708201991165056,0.6633238051109998
86,0,0,0.5795203052426602,0.659278778180219,0.34255985528647975,0.6804848290651794
87,0,1,0.5849091748460175,0.6687944430807832,0.3478163862939398,0.6643487415663569
88,1,1,0.5571480154306133,0.6237383996127646,0.3268060298837774,0.6846531899229873
89,0,1,0.5665257294094131,0.6135787648340709,0.28025284778529935,0.7051456066940025
90,0,1,0.5246617569807942,0.6416740186528013,0.27914907329159383,0.6977977263403122
91,1,1,0.5280858907162594,0.6956344205490654,0.2970742735634163,0.7042509528278318
92,0,0,0.5294612979946501,0.6674853095179937,0.3003482838389812,0.6893195904168968
93,1,0,0.5442518639315477,0.6926276054342374,0.261266865697706,0.701517739207792
94,0,1,0.537003219026942,0.7026304720679221,0.27344906105583944,0.7164481912833291
95,1,1,0.5397654809190288,0.7153366223305825,0.26584921018934116,0.7475941033542811
96,0,1,0.5290870043361043,0.7233763785239268,0.28146152780824313,0.7179069523021917
97,0,0,0.5286414978596647,0.7410963097781108,0.3075583010211046,0.7275368994028891
98,1,1,0.5535273578035502,0.7397852702872314,0.29146203508438423,0.7173265413121994
99,0,1,0.5870122181305789,0.7211478965920344,0.2798595806542169,0.7356937621681828
100,0,1,0.5726358215664105,0.745138022293177,0.29257174819148407,0.7474056946963289
101,1,0,0.5803042786301269,0.710618870584073,0.31660043772598473,0.7459574623060953
102,1,1,0.5639504822144663,0.6470406299021636,0.3125885651856284,0.7411951487721486
103,0,1,0.5775782506764988,0.6167053623914476,0.33217786470648547,0.7426107920048135
104,0,1,0.5750593207042022,0.645501052752693,0.33346999021170376,0.7347372402588259
105,0,0,0.5782919036274851,0.6845386446216972,0.2954591926844803,0.7498368723744547
106,0,0,0.5682363029261034,0.6568478553578992,0.30805896035976565,0.7423515845857774
107,0,1,0.5810564158658913,0.6461576650092201,0.30984640928056983,0.7318577984913002
108,0,1,0.5576602065247145,0.6445661778541867,0.3201033741955024,0.7342937827279772
109,0,1,0.5429362431322164,0.6272342712092,0.2917033331232058,0.7035006083934267
110,0,1,0.5338670127649084,0.6065880168885399,0.3446270071264973,0.7051170046681245
111,0,1,0.5171987283546553,0.6711472023893253,0.32106976172705465,0.6656475817913001
112,1,1,0.48646808343783854,0.7164936206178629,0.29795795156525173,0.6360329025503081
113,1,1,0.4658197048014113,0.7299796217058042,0.30361439425573644,0.6679757625494026
114,0,1,0.4969851919067494,0.731563337285926,0.32111059597687286,0.6528799014224952
115,0,0,0.4919431855176261,0.7458493685715415,0.3268082386009149,0.6386305027890471
116,0,0,0.5272117148884347,0.7462064874554589,0.3252877794590276,0.6559374818896359
117,1,1,0.5570297405455739,0.7116862061748079,0.2928164767118547,0.6548343528055702
118,1,1,0.5710448196756029,0.7352250161444489,0.2937743398656761,0.6637128331853545
119,0,0,0.5807520271159695,0.7384964536703852,0.2673868210802946,0.6942443715246784
120,0,0,0.6011550050350807,0.728768967079893,0.2502027425788018,0.6726949110714137
121,0,1,0.5966400140467152,0.7246920164704906,0.2722976618155237,0.664236280897535
122,0,1,0.5908392064598363,0.7263456976356737,0.2572777957977489,0.6941403573305266
123,1,1,0.582068331919608,0.6921583788106744,0.262472453146258,0.6824748467638682
124,1,1,0.6259700211051465,0.6703461423085181,0.271981391925744,0.7081449799522537
125,0,1,0.6297808559806939,0.681658877439712,0.26321324465559726,0.7379617220100146
