Trial,S0_A1,S0_A2,PRw1,PRw2,PRw3,PRw4,Rw1,Rw2,Rw3,Rw4
48,1,0,0.2828897707330572,0.7427048435044,0.46402212497533135,0.5917252808016814,1.0,1.0,1.0,1.0
49,1,0,0.2738856099239884,0.7176485918510365,0.4761241266582179,0.6283115253340827,1.0,1.0,0.0,1.0
50,0,1,0.2797493009328416,0.6962516845572115,0.460928081713339,0.6481790206940953,0.0,1.0,1.0,0.0
51,1,1,0.320810479227725,0.6728909807099265,0.4849653334506194,0.6393151869264583,0.0,1.0,1.0,1.0
52,1,1,0.3428974865438098,0.6724322693133898,0.4672368132611506,0.6730535330187732,0.0,1.0,1.0,1.0
53,0,1,0.3524825411474067,0.654944599093043,0.47252941458562736,0.680577474848938,0.0,0.0,0.0,1.0
54,0,0,0.3581427105508666,0.6390780585171443,0.45920565394839025,0.6624561466244818,0.0,0.0,0.0,1.0
55,1,1,0.35305863163549955,0.6460551727911829,0.4795519295447619,0.6562197186336458,1.0,0.0,0.0,0.0
56,1,1,0.3623487815464118,0.6329030662424923,0.448099503986158,0.6743061224511063,0.0,1.0,1.0,1.0
57,0,0,0.36998108834745913,0.6397612161694779,0.425845470069502,0.6243018904822117,1.0,1.0,1.0,1.0
58,0,0,0.43129623010676943,0.6432502654355671,0.48174474643382,0.6323486950961678,0.0,1.0,0.0,1.0
59,0,0,0.41713951541705907,0.6357590120779488,0.4884317502103884,0.6186232271708886,0.0,0.0,1.0,1.0
60,0,0,0.40524029110831966,0.6348239833139576,0.49832090246560157,0.5897885573756165,0.0,1.0,0.0,1.0
61,0,1,0.4068952879291225,0.6086648932627333,0.49130377092520783,0.585510399914732,0.0,0.0,0.0,0.0
62,1,1,0.4379743183633636,0.5821481707838333,0.48160862756909284,0.5651081924603805,1.0,0.0,1.0,0.0
63,0,1,0.4149850174957023,0.5950961088668151,0.4518140610797441,0.6100145160469633,1.0,0.0,0.0,1.0
64,1,0,0.3804618467838129,0.6376608596864128,0.4544710423975865,0.6038168185044706,0.0,1.0,0.0,0.0
65,0,1,0.32619478391685147,0.6190790840146979,0.42459901219088264,0.6182740140568362,0.0,0.0,1.0,0.0
66,0,1,0.31251683371721906,0.6529749229853312,0.44753210403048616,0.6227460232973897,1.0,1.0,1.0,0.0
67,0,1,0.2834974081712261,0.6490496768557201,0.4452380656508322,0.5994465160094256,0.0,0.0,0.0,0.0
68,0,0,0.26644858068862654,0.6272897537076009,0.44004736365929653,0.6346132071924466,0.0,0.0,0.0,1.0
69,0,1,0.26903960825553014,0.6137602436231657,0.4645978805646255,0.6566697594417419,1.0,1.0,0.0,0.0
70,0,1,0.2826548524831227,0.6056911188561388,0.4653741769627348,0.6965672188425576,0.0,0.0,0.0,1.0
71,1,1,0.30024506373327214,0.6025447869686412,0.44196124742194115,0.6720741837875717,0.0,1.0,1.0,1.0
72,0,1,0.3073956500615361,0.6051281790841366,0.4455844914151482,0.671455289339582,0.0,0.0,1.0,0.0
73,1,1,0.27607062858661285,0.6025476394273253,0.4641382442335774,0.6818856361037159,0.0,0.0,0.0,1.0
74,1,1,0.2820580865567363,0.6199494560311075,0.5042735982229736,0.6815548683794826,0.0,1.0,1.0,1.0
75,0,0,0.2829939169199362,0.6038378870395426,0.5336425636529828,0.65753601923351,0.0,1.0,1.0,1.0
76,0,1,0.2977454053713982,0.5989373766821827,0.5647737150819117,0.6528284512569168,1.0,0.0,0.0,1.0
77,1,0,0.26572282208887776,0.6523713840851662,0.5823990985447703,0.6604491504043957,0.0,0.0,1.0,1.0
78,1,1,0.2599158332220605,0.6482205697637851,0.5975322597644653,0.6501042485707762,0.0,0.0,0.0,0.0
79,1,1,0.26564401973246543,0.6127309974283116,0.5831366523212163,0.611588618442062,0.0,1.0,1.0,1.0
80,0,0,0.26298696478505135,0.6414782775280155,0.6182454304296637,0.5815248212862151,0.0,1.0,1.0,1.0
81,0,1,0.28557263943830347,0.6024077638946634,0.6033513666444511,0.5572003095762165,0.0,0.0,1.0,0.0
82,0,0,0.2516811555925812,0.6202096808634922,0.5632324743326484,0.5196656580363056,0.0,1.0,1.0,0.0
83,0,1,0.27729738573768303,0.6153337862042435,0.5888049721267827,0.4940691412962502,0.0,0.0,1.0,0.0
84,0,1,0.2880396036204034,0.609618588519642,0.5631478658897952,0.5048912093111543,1.0,1.0,0.0,0.0
85,0,1,0.2601698625057073,0.5803312080291536,0.5779652293916484,0.49754788973296904,0.0,1.0,0.0,1.0
86,0,0,0.3029734247270467,0.6179975424910257,0.5661188509385356,0.47414789525871726,0.0,1.0,1.0,1.0
87,0,1,0.3302102682332897,0.6129671545924653,0.5388673381384569,0.4866545219640445,0.0,0.0,0.0,1.0
88,0,1,0.3209534806165588,0.5836743955481609,0.6190208315804044,0.47612002750638655,0.0,1.0,1.0,0.0
89,1,1,0.3107690967108247,0.5551532346079394,0.6184818336728157,0.4994830272340973,1.0,0.0,0.0,1.0
90,0,1,0.3079727134303783,0.5487324636410986,0.6201508115118423,0.4595419156383727,0.0,0.0,1.0,0.0
91,0,1,0.2664312957616008,0.5350867244149737,0.6242243050289923,0.4589484710377551,0.0,0.0,1.0,1.0
92,0,1,0.31261855120468635,0.5329789935497181,0.6185061284682222,0.50274765819807,0.0,1.0,1.0,0.0
93,1,1,0.31281315885415917,0.5198207243096343,0.6230876043835617,0.5032181841784108,0.0,0.0,1.0,0.0
94,1,1,0.299356733656793,0.48201167562778385,0.6282237070104911,0.515508614279296,1.0,1.0,1.0,1.0
95,0,1,0.2509920754207395,0.49559760460266805,0.6406108456572107,0.4993170997915492,0.0,1.0,0.0,1.0
96,0,1,0.26402048431955194,0.4728967110353971,0.6101877911234479,0.4975620472408824,0.0,1.0,0.0,0.0
97,0,1,0.2895272547082569,0.4554834734453317,0.5882242017907839,0.5265894491893984,0.0,1.0,0.0,1.0
98,0,0,0.29632549831482624,0.46699010045373973,0.5884072874281818,0.521121263351174,0.0,0.0,1.0,0.0
99,0,1,0.25550507289125723,0.46737311357472283,0.5902861393482755,0.5312756341563997,0.0,0.0,1.0,1.0
100,0,0,0.2884235421900273,0.4394505571349684,0.5905296824903952,0.5061160537599732,1.0,1.0,1.0,1.0
101,1,0,0.29055374860968863,0.4593675866838076,0.6036428660944444,0.49761489362509,1.0,1.0,0.0,0.0
102,0,1,0.27015893260352397,0.48536713181369123,0.5887510490072145,0.5231688264116259,0.0,0.0,1.0,1.0
103,0,1,0.2591141100273576,0.4742168278676415,0.5890694563485726,0.5525039822246467,1.0,1.0,1.0,0.0
104,0,1,0.26305204183561604,0.46292953157738387,0.6101421925918801,0.5404633640132525,0.0,1.0,1.0,0.0
105,0,1,0.263362929102226,0.4179532052800949,0.5981337142774622,0.535184868050053,0.0,1.0,1.0,1.0
106,1,0,0.2889973499644975,0.4444641230616995,0.5659329001625113,0.48808875637214877,0.0,1.0,1.0,0.0
107,0,1,0.2803577872164378,0.4633801447689989,0.5731726513867615,0.47779598547693175,0.0,1.0,1.0,1.0
108,1,1,0.2979033820795678,0.45566811545260494,0.6155219103897778,0.4620795951872405,1.0,1.0,1.0,1.0
109,0,1,0.2901050926965223,0.4370526312551654,0.6269402999449482,0.4310339137087869,0.0,1.0,1.0,1.0
110,0,1,0.2874544340949008,0.4720268302288064,0.591860950296737,0.4205714107258979,0.0,0.0,1.0,1.0
111,0,1,0.289205258239111,0.43053726496683037,0.6229142828485289,0.398783240766672,1.0,0.0,0.0,0.0
112,1,1,0.3253914037408986,0.4615091154007375,0.64564273508763,0.3734455511740867,1.0,0.0,0.0,0.0
113,1,1,0.3233045817372297,0.496870946741811,0.6488478956786099,0.3899829143542347,0.0,1.0,1.0,0.0
114,1,1,0.2729438874230854,0.5111231579724309,0.654147038660078,0.36931624678839114,0.0,0.0,1.0,0.0
115,1,0,0.28622093491802336,0.5404054559429983,0.6890557615845398,0.36076468817353724,0.0,1.0,1.0,0.0
116,0,1,0.2668795277803597,0.5355251905769103,0.7098484126562251,0.37248761480714104,1.0,1.0,1.0,1.0
117,1,1,0.2688058418142592,0.5622279793611838,0.7227861053649115,0.3917690995336155,0.0,1.0,1.0,0.0
118,1,1,0.315661240643658,0.5642622731964826,0.7372410920011686,0.41064995610516614,0.0,0.0,1.0,0.0
119,0,0,0.3185700219039877,0.5956126021657986,0.7208648215876102,0.4048684327691652,1.0,1.0,1.0,0.0
120,0,1,0.30049441566325524,0.6164245382056064,0.7039356866203267,0.4255052389075917,0.0,0.0,1.0,1.0
121,1,1,0.26003007708246495,0.5714534461791284,0.7253584772579308,0.4189944677847482,0.0,1.0,1.0,0.0
122,0,1,0.2601127524398536,0.5470973204493556,0.747072391111663,0.4661673430401394,0.0,1.0,1.0,0.0
123,1,1,0.26785715293812146,0.5834450647817868,0.743921818066573,0.47595303708134573,0.0,1.0,1.0,1.0
124,1,1,0.2714874489943902,0.5568463287963495,0.738771460332593,0.5173322051640794,0.0,1.0,0.0,0.0
125,1,1,0.28935688017876937,0.590142614049154,0.7225424368714665,0.5314866549377142,0.0,0.0,1.0,0.0
